Respondent_ID,SAMPLE,AB,Q6Rand,SYSTEM:IP Address,T1.,S1.,S2.,S3.,S3.REGION,GENDER/REGION,S4.,S5.,S6.,S7.,S8.,S5-S6.,S9_1,S9_2,S9_3,S9_4,S9_5,S9_6,S9_7,S9_10,S10.,S11.,S12_1,S12_2,S12_3,S12_4,S12_5,S12_6,S12_7,S12_8,S12_9,S12_10,S12_11,S12_12,S12_13,S13_1,S13_2,S13_3,S13_4,S13_5,S13_6,S13_7,S13_8,S13_9,S13_10,S13_11,S13_12,S13_13,S13_14,S13_15,S14.,S15.:0-4,S15.:5-7,S15.:8-10,S15.:11-13,S15.:14-18,S15.:None,S16.:0-4,S16.:5-7,S16.:8-10,S16.:11-13,S16.:14-18,S16.:None,Q1.,Q2_1,Q2_2,Q2_3,Q2_4,FAN,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q4_1,Q4_2,Q4_3,Q4_4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q7.,Q8.,Q9.,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12
1944,1,2,1,45.36.132.67,1,1,1,34,3,5,54,1,2,5,1,1,,,,,,,,8,4,2,,,,,,6,7,,,,,,,,2,3,,,,,,,,,,,14,,2,,,,,,,,,,,,,2,1,2,2,3,1,2,6,3,3,3,6,3,2,4,3,5,2,3,3,2,,,,4,,,,,,,,12,,,,,,,,,,,,,,10,,,13,,15,,1,1,7,4,4,5,4,6,6,2,3,3,2,6,4
1949,1,1,2,23.243.249.49,1,1,1,5,4,7,46,1,2,5,1,1,,,,,,,,8,5,6,,,,,,6,7,,,,11,,,1,,,,,6,,,,,11,,13,14,,2,,,,,,,,,,,,,2,4,4,4,2,3,2,2,3,3,2,2,2,3,6,6,6,2,2,3,2,,,,4,,,,,,,,,,,,,,,,4,,,,,,10,,,,,,,3,2,0,3,6,6,3,4,6,2,6,5,3,4,6
1953,1,2,2,107.77.233.152,1,1,1,4,3,5,31,1,2,5,1,1,,,,,,,7,,5,4,,,,,5,,,,,,11,12,,,,,,,,7,,9,,,,,,,2,,,,,,,,,,,,,3,1,3,1,2,1,1,2,1,1,1,2,3,1,2,2,2,1,3,3,1,,,,4,,,,,,,11,,,,15,,,,,,,,,,,,,,,,,16,3,1,8,3,2,3,3,1,3,2,3,2,1,2,4
1961,1,2,3,107.77.227.138,1,2,1,5,4,8,34,2,2,6,1,2,,,,,,,7,,4,6,1,2,3,,5,6,,8,,,11,12,,1,2,3,,5,,,8,9,10,11,,13,14,,2,,,,,,,,,,,,,2,1,3,1,1,1,1,2,6,1,1,2,2,1,6,6,6,3,3,3,3,,,,4,,,,,,,,,,14,,,,,,4,,,,,,,,,,14,,,3,3,7,1,4,4,2,2,6,6,6,2,1,6,6
1962,1,1,1,107.77.218.183,1,1,1,1,3,5,36,1,2,5,1,1,,,,,,,,8,4,3,,2,3,,5,6,7,,9,10,,,,1,2,3,4,,,,,,,,12,,,,1,,,,,,6,,,,4,5,,1,2,1,1,2,2,1,1,3,4,2,1,1,3,4,4,1,2,1,1,2,,,,4,,,,,,,,,,,,,,2,,,,6,,8,9,,11,12,,,,,1,2,3,4,2,3,5,4,3,3,3,2,3,5,4
1963,1,1,3,76.164.191.55,1,1,1,11,3,5,52,1,2,5,1,1,,,,,,,,8,8,1,1,2,,,,6,7,,9,10,11,12,,1,2,3,4,,,,,9,10,,12,13,14,,1,,,,,,6,,,3,,,,1,1,1,3,1,1,1,2,2,2,1,1,1,3,4,3,3,2,3,1,2,1,,,4,,6,,8,,10,,,,14,,,,,,4,,,,8,,,,,,,,,1,3,10,3,3,3,5,1,3,2,3,2,1,2,3
1964,1,1,3,76.85.7.241,1,1,1,44,3,5,43,1,2,5,1,1,,,,,,,,8,5,2,,,,,,6,7,8,,,,,,,,3,,,6,7,,,,11,12,13,14,,1,,,,,,6,,,,4,5,,1,2,1,2,3,2,2,1,3,2,2,1,4,2,2,2,2,1,1,2,1,1,,,4,,6,,8,,10,11,12,,14,15,,,,,4,,6,,,,10,11,12,,14,,,1,3,8,3,3,5,4,1,4,4,3,2,2,2,5
1967,3,1,3,206.246.5.28,1,2,1,26,2,4,56,1,2,3,1,1,,,,,,,,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,6,1,1,4,1,3,1,1,3,2,1,1,3,2,2,2,5,5,1,1,1,1,,,,4,,,,,,10,,12,,14,,,,,,4,,,,,,,,,,,,,3,3,8,3,3,3,3,2,3,3,3,3,3,3,3
1971,1,2,1,98.144.53.163,1,1,1,14,2,3,37,6,2,6,1,6,,,,,,6,,,4,4,,2,,,,,7,8,9,10,,12,,1,,,,5,,,,,,11,,,,,2,,,,,,,,,,,,,2,1,2,2,1,1,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,1,,,4,,,,,,,,,,14,15,,,,,,,,,,9,10,,12,,14,,,1,3,6,4,3,5,3,1,3,2,3,2,1,4,3
1975,1,2,1,174.238.144.244,1,1,1,3,4,7,33,6,2,5,1,6,,,,,,,,8,5,4,,2,,,5,,7,,9,10,,,,1,,,,,,,,9,,,12,,14,,2,,,,,,,,,,,,,2,1,3,4,2,1,1,2,3,3,1,2,1,4,4,4,5,2,3,1,2,,,,4,,,,8,,,,,,,15,,,,,,,,,,,10,,12,,14,15,,1,2,8,5,3,3,4,2,5,5,3,3,2,5,1
1979,1,1,1,72.190.170.167,1,1,1,44,3,5,39,1,2,5,1,1,,,,,,,,8,4,4,,,,,,,7,,,,11,12,,,2,3,,,,,,,,11,12,,,,1,,,,,,6,1,2,,4,5,,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,6,6,2,3,1,2,1,,,4,,,,,,,,12,13,,,,,,,,,,,8,,,,12,,,,,3,3,5,4,3,5,4,1,3,1,4,2,3,3,3
1987,1,1,3,70.194.8.81,1,1,1,23,2,3,46,1,2,6,1,1,,,,,,,,8,6,4,,2,3,4,5,6,7,,9,10,,,,,2,,,,,,,,,,12,,,,1,,,3,,,,,,,4,5,,1,1,4,1,1,1,1,2,4,4,2,4,1,4,4,3,3,2,2,1,2,,,,4,,,,8,,10,,,,,,,,2,,4,,,,,,,,,13,,,,3,3,7,5,4,5,5,2,3,5,3,2,2,3,5
1991,1,1,2,172.58.169.191,1,1,1,10,3,5,54,2,2,6,1,2,,,,,,,7,,5,7,,2,,,,6,,,,,,,,,,3,,,,,,,,,,,14,,2,,,,,,,,,,,,,2,1,4,4,1,1,1,4,4,2,4,4,4,1,4,1,5,2,3,3,1,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,16,2,2,0,6,5,6,6,5,5,5,5,5,5,5,6
1996,1,2,1,108.232.29.121,1,1,1,5,4,7,37,1,2,6,1,1,,,,,,,,8,5,6,1,2,,,5,,,,,10,,,,,2,,,,,,8,,10,11,12,,,,1,,,,,,6,1,,,,,,2,1,1,1,1,1,2,1,4,1,1,1,2,1,4,1,2,2,1,1,1,,,,4,,,,,,,,,13,14,,,,,,,,,,8,,,,,,,,,1,3,8,5,5,5,3,1,2,3,4,2,2,3,5
2005,1,1,3,40.132.209.110,1,1,1,7,1,1,53,1,2,6,1,1,,,,,,,7,,5,4,,,3,4,5,,,,,10,,,,1,2,3,4,5,6,,8,9,10,11,12,13,14,,1,,,,,5,,,,,,5,,2,4,4,2,1,3,4,3,4,4,4,3,3,3,5,5,5,2,3,3,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,2,0,5,5,4,5,6,6,6,6,6,5,6,6
2010,1,2,2,73.6.177.28,1,1,1,44,3,5,51,1,2,5,1,1,,,,,,,,8,5,1,,2,,,,6,7,,,10,,,,1,,,,,6,7,,9,,,12,13,14,,1,,,,,5,,,,,4,,,1,1,1,2,1,1,2,2,2,3,4,3,6,3,4,3,6,2,1,3,2,,,,4,,,,,,,,,13,14,15,,,2,,4,,,,8,9,10,,,,,,,1,3,9,4,4,5,4,2,4,3,3,2,1,2,3
2014,1,1,1,98.175.151.137,1,1,1,19,3,5,44,1,2,5,1,1,,,,,,,,8,4,7,1,2,3,4,,6,7,8,,,,,,1,2,3,,,,,,,,11,,13,14,,1,,,,4,,,,,,,,6,2,4,4,1,1,3,3,2,4,3,4,2,2,2,4,5,5,3,3,3,3,,,,4,,,,,,10,,,13,,,,,,,4,,,,8,,10,,,,,,,3,3,5,5,5,5,5,1,3,3,5,4,2,2,5
2019,2,1,1,100.34.11.7,1,1,1,8,3,5,71,2,2,5,2,2,,,,,,,,8,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,2,2,3,1,1,1,2,1,1,1,2,1,3,1,6,1,1,3,1,,,,4,,6,,,9,10,,12,,14,15,,,,,4,,6,,,,,11,12,,,,,1,3,9,3,4,5,2,1,3,3,3,2,1,2,4
2029,1,2,3,172.58.21.75,1,2,1,5,4,8,51,6,2,5,1,6,,,,,,,,8,5,4,,2,,,,,7,,,,,12,,,2,3,,,,,,,,,,13,14,,2,,,,,,,,,,,,,2,2,2,2,1,2,3,2,4,2,3,2,3,2,4,2,2,2,1,2,1,,,,4,,,,,,,,,13,,15,,,,,,,,,8,,,11,,,14,,,3,2,4,4,5,5,4,4,3,3,4,3,3,3,5
2034,1,1,2,99.194.22.87,1,1,1,10,3,5,43,1,2,5,1,1,,,,,,6,,,6,1,,2,,,5,6,7,8,9,10,11,12,,1,,,,,,,,,10,11,,13,,,1,,,,,,6,,2,3,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2,2,2,1,1,1,1,2,3,4,,6,7,8,9,10,11,12,,14,15,,1,2,3,4,,6,7,8,9,10,11,12,,14,,,1,3,10,4,2,2,3,2,3,2,2,2,2,2,4
2038,1,1,2,104.162.187.108,1,1,1,33,1,1,51,1,2,6,1,1,,,,,,,,8,5,6,,2,3,,,,7,,9,10,11,12,,1,,,,,,,,,,,,,14,,2,,,,,,,,,,,,,2,1,1,2,1,1,1,1,4,2,2,1,2,2,3,2,2,1,1,1,1,,,,4,,,,8,,10,,12,,14,,,1,2,3,4,,6,,8,9,10,11,,,14,,,1,1,9,4,2,3,2,3,3,2,2,2,3,6,3
2043,1,1,1,66.87.101.65,1,2,1,18,3,6,41,2,2,6,1,2,,,,,,,,8,6,1,1,,3,,,6,7,,,10,11,,,,,,,5,6,7,,,,,12,13,,,1,,,,4,5,,1,,,4,5,,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,,,3,,,6,,,,,,,,,,,,2,3,,,,,,,,,,,,,,1,1,10,2,1,1,1,2,2,1,1,1,2,1,2
2050,1,1,3,174.218.4.233,1,1,1,43,3,5,45,1,2,5,1,1,,,,,,,,8,4,2,,,,,,6,7,,9,,11,,,,,3,,,,,,,,,12,,,,1,,,,4,,,,,,,5,,2,1,2,2,2,1,1,1,3,1,1,1,2,2,3,2,2,1,1,1,1,1,2,,,,6,7,8,9,10,11,12,,14,,,,,3,,,,,8,9,10,11,,,14,,,3,3,10,3,2,6,2,1,2,2,2,1,1,1,6
2052,1,2,3,146.115.145.197,1,2,1,22,1,2,39,5,2,6,1,5,,,,,,,,8,7,3,,,,,,,,,9,,11,,,,,,,,,,8,,,,,,14,,1,,,,,,6,,2,3,,,,2,1,2,3,2,1,2,3,3,2,2,3,3,3,4,3,5,2,3,3,3,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,15,,1,1,5,4,3,3,3,3,3,3,3,2,3,2,4
2054,1,2,2,184.153.5.213,1,1,1,33,1,1,47,1,2,6,1,1,,,,,,,,8,5,7,,2,3,,,6,7,,,,,,,1,,3,,,,,,,,11,12,,,,2,,,,,,,,,,,,,2,4,4,3,1,3,3,4,6,6,2,3,2,2,6,6,6,1,1,1,1,,,,4,,,,8,,10,,12,,,,,,,3,4,,6,7,8,9,10,,12,,,,,2,3,0,3,4,4,3,1,6,1,5,2,3,2,1
2061,1,1,2,141.126.236.117,1,1,1,22,1,1,36,1,2,5,1,1,,,,,,,,8,6,3,,2,,,5,,,,9,10,,12,,1,,,,,,,,,,11,,,,,1,1,,,,,,,,,,,6,1,4,1,3,2,3,4,1,4,4,4,1,2,1,4,1,1,2,1,1,1,,,,4,,,,,,,,,,,,,1,,,,,6,,8,,10,11,,,14,,,2,2,0,5,5,5,5,5,5,5,3,3,3,4,5
2064,3,2,1,45.47.136.199,1,2,1,33,1,2,61,1,2,3,5,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,5,,,,,,,6,2,4,4,3,4,3,3,3,6,6,6,3,5,6,4,5,5,3,3,3,3,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,16,3,2,0,4,6,6,6,6,6,6,3,6,6,6,6
2066,3,2,3,75.170.73.221,1,2,1,38,4,8,58,1,2,3,2,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,6,2,4,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,,,,4,,6,,,,,,,,,,,,,,4,,6,,,,,,,,,,,1,3,0,5,3,6,5,2,2,5,3,4,3,3,5
2070,1,1,2,107.77.203.158,1,1,1,18,3,5,40,1,2,5,1,1,,,,,,,,8,5,6,,,3,,,,7,,,10,,,,,,,,,,,,,,11,12,,,,2,,,,,,,,,,,,,2,1,1,2,3,1,2,1,2,2,1,1,2,3,3,2,2,1,1,1,2,,,,4,,6,,,,,,,,14,15,,,,,4,,6,,8,9,10,,,,14,,,1,3,9,4,3,4,3,3,3,3,2,1,1,2,4
2078,1,1,1,108.11.13.11,1,1,1,31,1,1,49,1,2,5,1,1,,,,,,,,8,6,1,1,2,3,4,5,6,7,,9,10,11,,,1,2,3,,5,6,,8,9,10,11,12,13,14,,1,,,,4,,,,,,,5,,1,2,1,1,1,2,3,2,3,2,2,2,2,1,3,3,2,2,1,3,1,,,,4,,,,,,,,,13,,15,,1,2,3,,,6,7,8,9,10,11,,,14,,,2,3,3,4,5,3,5,4,5,3,5,5,4,3,4
2090,1,1,1,184.97.169.114,1,1,1,24,2,3,49,1,2,6,1,1,,,,,,,,8,4,4,,,3,4,,,,,,,,,,1,2,3,4,5,,,,9,10,11,12,,,,2,,,,,,,,,,,,,2,4,4,2,1,3,2,2,2,4,2,2,2,2,2,2,2,1,1,1,1,1,,3,,,,,8,,10,11,,,14,,,1,,3,,,,,8,,10,,,,14,,,3,2,2,5,3,2,5,1,2,1,2,2,1,1,2
2100,1,1,3,68.40.53.196,1,1,1,23,2,3,40,1,2,5,1,1,,,,,,,,8,5,1,,,,,,,7,,,,11,,,,,3,,,,,,,,,12,13,14,,2,,,,,,,,,,,,,3,2,3,1,2,2,2,2,3,3,2,2,1,3,3,5,6,3,3,1,3,,,,,,6,,8,,,,12,,,,,,,,4,,,,,,10,,,,,,,3,3,7,6,1,2,3,1,2,2,2,2,1,5,2
2103,2,1,3,67.168.49.191,1,1,1,48,4,7,75,2,2,6,7,2,,,,,,,,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,3,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,,,,4,,6,,,,,,,13,,,,,,,,,,,,,,,,,,,16,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3
2111,3,1,1,98.146.181.2,1,2,1,13,4,8,57,1,2,3,3,1,,,,,,,,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,6,2,4,4,4,4,3,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,16,3,3,0,6,6,6,6,6,6,6,6,6,6,6,6
2114,1,2,2,67.48.111.95,1,2,1,1,3,6,48,6,2,6,3,6,,,,,,,,8,7,4,,2,,,,,,,,,11,12,,,,3,,,,7,,9,,11,,13,,,2,,,,,,,,,,,,,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,2,8,5,5,5,5,1,2,3,4,4,4,4,5
2125,1,1,1,66.91.207.248,1,1,1,12,4,7,54,1,2,6,3,1,,,,,,,,8,4,7,1,2,,,,6,,,,,,,,1,,,,5,,,8,9,,,12,,,,1,,,,,,6,,2,,,,,3,1,2,2,1,1,1,1,3,2,2,2,2,2,6,6,6,3,3,3,3,,,,4,,6,,,,10,,,,14,,,,,,,,6,,8,,10,,12,,14,,,3,3,9,4,4,4,4,2,3,2,6,3,2,2,6
2142,1,1,1,107.77.199.124,1,1,1,4,3,5,36,1,2,5,1,1,,,,,,,,8,4,7,,,,,,6,7,,,,,12,,,,3,,,,,,,,,,,14,,2,,,,,,,,,,,,,2,4,4,2,2,3,3,3,6,3,3,3,3,3,5,5,5,3,3,3,3,,,,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,2,0,6,6,6,6,6,6,6,6,6,6,6,6
2148,1,1,2,68.200.16.181,1,1,1,10,3,5,47,1,2,5,3,1,,,,,,6,,,5,1,,,,,5,,,,9,,,,,1,,3,,,,,,9,,,,,14,,2,,,,,,,,,,,,,1,4,3,3,2,3,4,3,4,4,4,3,2,4,4,4,3,2,2,3,2,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,13,,,,2,2,0,5,3,3,4,4,6,3,6,4,6,6,4
2161,1,2,1,24.0.55.80,1,1,1,31,1,1,48,1,2,6,3,1,,,,,,,7,,8,5,1,,3,,,6,7,,9,,,,,,,,,,,,8,,,11,,13,14,,1,,,,,,6,,,,,5,,2,3,3,3,1,2,2,2,2,2,2,2,2,2,3,6,6,1,1,1,1,,,,4,,,,,,10,,,,14,,,,,,4,,,,,,10,,,,14,,,3,3,7,3,2,3,2,1,2,2,2,3,2,2,2
2164,1,1,2,99.68.148.83,1,1,1,5,4,7,53,1,2,5,7,1,,,,,,,,8,6,2,,2,,,,6,7,,9,,,,,,2,3,4,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,3,3,1,2,1,1,4,3,3,2,2,3,3,3,3,2,3,1,2,,,,4,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,,3,2,4,5,3,3,4,2,3,3,2,2,2,4,4
2169,1,1,1,108.234.65.105,1,1,1,10,3,5,48,1,2,6,1,1,,,,,,,,8,4,4,1,2,3,4,5,6,,,9,10,11,12,,1,2,3,4,,,,8,,,11,12,13,14,,2,,,,,,,,,,,,,2,3,3,2,1,2,2,2,3,2,2,2,2,2,3,5,5,1,1,1,1,,,,4,,,,,,10,,,,,,,,,,4,,,,8,,10,,,,,,,3,2,4,4,5,5,5,1,2,2,6,3,2,2,5
2174,1,1,2,98.114.236.111,1,1,1,39,1,1,48,1,2,6,1,1,,,,,,,,8,7,1,1,2,,,5,,,,,,,,,1,,,,,,,,,,11,,,,,1,,,,4,,,,,,,5,,2,4,4,2,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,,,,4,,,,,,,,,13,,,,,,,4,,,,,,,,,,,,,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3
2215,1,2,3,104.235.15.163,1,1,1,15,2,3,45,1,2,5,1,1,,,,,,,,8,4,2,,2,3,,,,7,8,,,11,12,,1,2,3,,,,,,,,,12,,,,2,,,,,,,,,,,,,2,1,2,2,1,1,1,1,2,2,2,2,6,2,2,6,6,3,3,3,1,,2,3,4,,6,,8,,10,11,12,,14,,,,2,3,4,,6,7,8,,10,11,12,,14,,,3,3,9,2,2,2,2,1,3,2,1,1,2,2,3
2220,1,1,3,173.48.20.73,1,1,1,22,1,1,51,1,2,6,1,1,,,,,,,,8,5,5,,2,,,,6,,,,,,,,,2,,,,,,,,,,12,,,,1,,,,,5,,,,,,5,,2,1,2,2,1,1,1,2,4,2,2,2,2,2,4,2,3,1,2,1,1,,,,4,,,,,,,,12,,14,,,,,,,,,,,,10,,12,,14,,,3,3,8,5,4,5,4,2,2,2,4,2,2,2,5
2222,1,1,2,50.149.111.191,1,1,1,48,4,7,45,1,2,5,1,1,,,,,,,,8,5,1,1,2,,,,6,7,8,,,11,12,,,,,4,,6,7,8,9,10,,,13,,,1,,,,,5,,,,,,5,,1,2,1,2,1,2,1,1,1,2,1,1,2,2,3,3,3,2,1,1,1,1,2,,,5,6,,8,,,,12,,,,,1,2,3,4,,6,,8,9,,,,,14,,,2,3,8,4,4,5,3,5,4,4,4,3,3,5,5
2223,1,2,3,73.115.110.103,1,1,1,44,3,5,53,1,2,6,4,1,,,,,,,,8,5,2,,2,,,,6,,8,,,,,,1,,3,,,,,,,,,12,,,,1,,,,,,6,,,,,5,,1,4,4,1,1,3,6,2,3,2,3,2,2,3,6,6,6,2,1,1,3,,,,4,5,,,,,10,,,,,,,,,,4,5,,,,,10,,12,,,,,3,3,2,6,3,3,4,1,4,1,2,2,2,6,6
2226,1,2,3,174.107.171.148,1,1,1,41,3,5,50,1,2,5,1,1,,,,,,,,8,6,6,,,,,,6,7,8,,,11,12,,,,3,,,,,,,,11,,,,,1,,,,,,6,1,,,,,,2,1,3,1,2,1,2,3,4,3,2,2,3,4,4,6,4,1,2,2,2,1,,,4,,,,,,10,,,,14,,,,,,4,,,,,,10,,,13,,,,1,1,9,5,4,5,4,2,2,1,3,1,3,4,5
2227,1,2,3,71.196.241.200,1,1,1,6,4,7,42,1,2,5,1,1,,,,,,,,8,4,5,1,2,,,,,7,8,,10,11,12,,1,2,3,4,,,,8,9,10,11,12,,,,1,,,,,5,,,,,,5,,2,2,1,2,1,2,3,1,4,2,3,1,2,3,4,3,1,2,1,1,2,,,,4,,,,,,,,,,,15,,,,,,,,,,,,,,13,,,,1,3,7,5,4,5,5,2,4,5,3,3,4,5,5
2228,1,2,2,65.129.103.224,1,1,1,13,4,7,45,1,2,6,1,1,,,,,,,,8,5,5,,,,,,6,,8,,,,12,,,,3,4,,,,,9,,,12,,,,1,,,,,5,,,,,,,6,2,2,3,2,3,2,2,2,3,3,2,3,1,3,2,3,2,1,2,1,2,1,,,4,,,,,,10,,,,14,,,,,,,,,,,,,,,13,,,,1,3,7,3,3,4,2,1,2,2,2,2,2,2,4
2232,1,2,2,47.22.180.158,1,1,1,33,1,1,43,1,2,5,1,1,,,,,,,,8,5,7,1,,3,,5,6,,,,,11,,,1,,3,,,,7,8,,,,,,14,,1,,,,,5,,1,,,,,,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,,,,,,,,8,,,,,,,,,1,,,,,,7,8,,,11,,,,,,3,3,8,2,3,3,2,2,2,2,2,2,2,2,3
2234,1,2,3,71.236.133.176,1,1,1,38,4,7,37,1,2,5,1,1,,,,,,,,8,4,6,,,3,4,,6,7,8,9,,,12,,1,,3,,,,,,9,,,,13,14,,1,,,,,,6,1,,,,,,2,1,1,1,2,1,1,1,2,2,2,1,2,1,4,1,1,2,1,1,1,,,,4,,,,,,,,,13,,,,,,,4,,6,,8,,10,11,12,,,,,2,3,7,5,5,5,4,2,2,2,2,3,2,2,5
2267,3,2,2,108.77.147.231,1,2,1,37,3,6,55,1,2,3,7,1,,,,,,,,8,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,6,,8,,10,11,12,,14,,,1,,,,,6,,8,,10,11,12,,14,,,1,1,10,3,1,3,1,1,1,1,1,1,1,1,1
2273,2,2,1,73.168.75.205,1,2,1,14,2,4,45,1,2,4,4,1,,,,,,,,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,3,2,2,2,2,2,4,2,2,2,3,4,4,5,5,1,1,3,3,,,,,,,,8,9,,11,,,14,,,,,,,,,,,,10,,,13,,,,3,3,8,6,4,4,3,2,4,2,3,3,1,3,6
2274,2,2,2,172.1.118.226,1,1,1,44,3,5,39,1,2,4,1,1,,,,,,,,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,2,1,2,1,1,1,3,3,1,2,1,1,2,2,2,1,1,1,1,,,,,,6,,,,10,,,,14,,,,,,,,6,7,8,,10,,,,14,,,3,3,9,2,1,6,2,1,4,3,2,1,1,1,3
2280,1,1,2,108.248.38.9,1,1,1,43,3,5,53,1,2,5,1,1,,,,,,,7,,6,1,,2,,,,,7,,,,11,,,,,3,,,,,,,,11,,13,14,,2,,,,,,,,,,,,,1,2,1,2,1,2,2,1,3,4,3,1,2,3,3,4,2,2,1,1,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,1,2,2,5,2,3,5,3,2,4,2,3,3,5,3
2284,1,2,3,66.87.80.98,1,1,1,9,3,5,45,1,2,5,1,1,,,,,,,,8,7,4,,2,3,,5,,7,8,9,10,,,,1,,3,,,,,,9,10,11,12,,,,1,1,2,,,,,,,,,,6,2,1,1,2,1,1,2,1,4,2,2,1,2,2,3,3,2,2,1,1,3,,,,,,,,,,,,,13,,,,,,,4,,,,,,10,,,,,,,1,2,7,5,5,5,3,2,3,4,4,3,1,1,5
2292,3,2,2,96.28.224.195,1,2,1,15,2,4,55,1,2,3,1,1,,,,,,,,8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,3,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,6,,8,9,10,11,12,,14,,,,,,,,6,,8,,,11,,,14,,,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
2295,1,2,2,216.15.119.61,1,1,1,22,1,1,48,1,2,5,1,1,,,,,,,7,,5,7,1,2,,,,6,,,,,11,12,,,,3,,,,,,,,11,,,,,1,,,,,5,,,,,,,6,2,2,1,1,1,2,2,1,3,3,2,1,2,2,4,2,5,2,1,1,1,,,,4,,,,,,,,12,,14,,,,,3,,5,6,7,8,9,10,11,,,14,,,1,2,2,5,5,5,5,1,2,4,4,2,3,3,5
2302,1,1,2,174.71.13.142,1,1,1,16,2,3,54,1,2,5,1,1,,,,,,,,8,4,4,,2,,,,,,,,,11,,,,,,,,,,,,10,,,,14,,2,,,,,,,,,,,,,2,1,2,1,2,1,1,2,6,2,1,2,2,3,2,6,6,1,1,1,1,,,,4,,6,,8,,10,,12,,14,,,,,,4,,6,,,,,,,,,,,1,3,7,4,3,4,3,1,3,2,2,2,2,2,4
2325,1,2,3,216.163.12.43,1,1,1,4,3,5,46,1,2,6,3,1,,,,,,,7,,5,3,,2,,,,,7,,,,11,,,,2,,,,,,,,,,12,,14,,1,,,3,,,,,,,,,6,1,1,3,1,2,1,1,2,3,2,2,3,2,3,2,6,3,1,2,2,2,,,,4,,,,,,10,,,,14,15,,,,,4,5,,,,,,,,,,,,1,1,8,4,5,3,5,2,3,4,4,4,5,3,5
2327,1,1,1,75.163.179.55,1,1,1,6,4,7,43,1,2,5,1,1,,,,,,,,8,5,6,1,2,,4,,6,,,,10,,,,1,,,,,6,,,,,11,,,,,1,,,,,,6,,,,,5,,2,1,1,2,1,1,1,1,2,2,1,1,3,2,3,6,3,1,1,1,1,,,,4,,,,,,10,,12,,14,,,,,,,,,,,,,,,,,,16,2,3,7,2,2,3,2,2,2,2,2,2,2,2,4
